"id","timestamp","pmv","ppd","co2","pm25","pm10","temp","hr","voc","co","no2","c2h5ch","idnodo"
5640145,2022-06-30 11:26:00,0.75,17.0,708.0,2.5,3.2,26.9,49.0,19.0,1.61,45.0,102.0,fdba37
5640125,2022-06-30 11:25:00,0.75,17.0,708.0,2.6,3.5,26.9,48.8,19.0,1.62,45.0,102.0,fdba37
5640105,2022-06-30 11:24:00,0.75,17.0,708.0,2.4,3.2,26.9,48.7,19.0,1.62,45.0,102.0,fdba37
5640085,2022-06-30 11:23:00,0.75,17.0,708.0,2.4,3.5,26.9,49.1,19.0,1.62,46.0,102.0,fdba37
5640065,2022-06-30 11:22:00,0.75,17.0,708.0,2.6,3.9,26.9,48.9,19.0,1.57,45.0,102.0,fdba37
5640045,2022-06-30 11:21:00,0.78,18.0,708.0,2.4,3.3,27.0,48.9,19.0,1.55,44.0,102.0,fdba37
5640025,2022-06-30 11:20:00,0.75,17.0,708.0,2.2,3.1,26.9,49.0,19.0,1.53,44.0,102.0,fdba37
5640005,2022-06-30 11:19:00,0.75,17.0,708.0,2.4,3.7,26.9,49.1,19.0,1.54,44.0,103.0,fdba37
5639985,2022-06-30 11:17:00,0.75,17.0,708.0,0.0,-1.0,26.9,48.9,19.0,1.54,44.0,102.0,fdba37
5639965,2022-06-30 11:16:00,0.75,17.0,708.0,0.0,-1.0,26.9,48.9,19.0,1.54,45.0,102.0,fdba37
5639945,2022-06-30 11:15:00,0.78,18.0,708.0,2.4,3.7,27.0,49.1,19.0,1.54,45.0,103.0,fdba37
5639925,2022-06-30 11:14:00,0.75,17.0,708.0,2.5,4.2,26.9,49.1,19.0,1.54,45.0,102.0,fdba37
5639905,2022-06-30 11:13:00,0.75,17.0,708.0,2.3,7.0,26.9,49.0,19.0,1.55,45.0,102.0,fdba37
5639885,2022-06-30 11:12:00,0.75,17.0,708.0,2.5,4.0,26.9,49.3,19.0,1.55,44.0,103.0,fdba37
5639865,2022-06-30 11:11:00,0.75,17.0,708.0,2.3,3.5,26.9,49.4,19.0,1.56,44.0,103.0,fdba37
5639845,2022-06-30 11:10:00,0.75,17.0,708.0,0.0,-1.0,26.9,49.2,19.0,1.56,45.0,103.0,fdba37
5639825,2022-06-30 11:09:00,0.75,17.0,708.0,2.1,3.3,26.9,49.1,18.0,1.56,45.0,102.0,fdba37
5639805,2022-06-30 11:08:00,0.75,17.0,708.0,2.0,2.4,26.9,49.1,18.0,1.55,45.0,102.0,fdba37
5639785,2022-06-30 11:07:00,0.75,17.0,708.0,2.2,3.1,26.9,49.3,19.0,1.55,45.0,102.0,fdba37
5639765,2022-06-30 11:06:00,0.75,17.0,708.0,2.0,2.9,26.9,49.1,19.0,1.56,45.0,103.0,fdba37
5639745,2022-06-30 11:05:00,0.75,17.0,708.0,2.0,2.4,26.9,49.1,18.0,1.57,45.0,103.0,fdba37
5639725,2022-06-30 11:04:00,0.75,17.0,708.0,2.2,3.7,26.9,49.3,19.0,1.58,45.0,103.0,fdba37
5639705,2022-06-30 11:03:00,0.75,17.0,708.0,2.2,3.2,26.9,49.3,19.0,1.59,45.0,102.0,fdba37
5639685,2022-06-30 11:02:00,0.75,17.0,708.0,2.2,3.1,26.9,49.4,18.0,1.59,45.0,102.0,fdba37
5639665,2022-06-30 11:01:00,0.75,17.0,708.0,2.1,4.1,26.9,49.4,19.0,1.59,44.0,103.0,fdba37
5639645,2022-06-30 11:00:00,0.75,17.0,708.0,2.0,3.2,26.9,49.4,19.0,1.59,45.0,102.0,fdba37
5639625,2022-06-30 10:59:00,0.75,17.0,708.0,2.0,2.8,26.9,49.2,19.0,1.58,45.0,103.0,fdba37
5639605,2022-06-30 10:58:00,0.72,16.0,708.0,2.1,2.4,26.8,49.2,18.0,1.57,45.0,103.0,fdba37
5639585,2022-06-30 10:57:00,0.75,17.0,708.0,1.9,2.1,26.9,49.1,18.0,1.58,45.0,103.0,fdba37
5639565,2022-06-30 10:56:00,0.75,17.0,708.0,2.0,5.6,26.9,49.4,19.0,1.58,45.0,102.0,fdba37
5639545,2022-06-30 10:55:00,0.72,16.0,708.0,2.0,2.7,26.8,49.3,19.0,1.59,45.0,103.0,fdba37
5639525,2022-06-30 10:53:00,0.75,17.0,708.0,0.0,-1.0,26.9,49.4,19.0,1.59,45.0,102.0,fdba37
5639505,2022-06-30 10:52:00,0.72,16.0,708.0,0.0,-1.0,26.8,49.3,18.0,1.59,45.0,103.0,fdba37
5639485,2022-06-30 10:51:00,0.72,16.0,708.0,1.9,2.4,26.8,49.3,18.0,1.58,45.0,103.0,fdba37
5639465,2022-06-30 10:50:00,0.72,16.0,708.0,1.9,2.3,26.8,49.2,19.0,1.58,45.0,103.0,fdba37
5639445,2022-06-30 10:49:00,0.72,16.0,708.0,1.8,2.0,26.8,49.4,18.0,1.6,45.0,103.0,fdba37
5639425,2022-06-30 10:48:00,0.72,16.0,708.0,1.9,2.5,26.8,49.4,19.0,1.61,44.0,102.0,fdba37
5639405,2022-06-30 10:47:00,0.72,16.0,708.0,1.6,1.3,26.8,49.4,18.0,1.61,45.0,103.0,fdba37
5639385,2022-06-30 10:46:00,0.75,17.0,708.0,0.0,-1.0,26.9,49.4,18.0,1.6,44.0,103.0,fdba37
5639365,2022-06-30 10:45:00,0.72,16.0,708.0,1.8,1.7,26.8,49.6,18.0,1.59,45.0,103.0,fdba37
5639345,2022-06-30 10:44:00,0.72,16.0,708.0,2.1,4.0,26.8,49.7,19.0,1.59,44.0,103.0,fdba37
5639325,2022-06-30 10:43:00,0.72,16.0,708.0,1.8,2.1,26.8,49.7,18.0,1.6,43.0,103.0,fdba37
5639305,2022-06-30 10:42:00,0.72,16.0,708.0,1.7,1.6,26.8,49.3,18.0,1.59,44.0,103.0,fdba37
5639285,2022-06-30 10:41:00,0.72,16.0,708.0,1.9,2.2,26.8,49.4,18.0,1.57,44.0,103.0,fdba37
5639265,2022-06-30 10:40:00,0.72,16.0,708.0,1.8,1.9,26.8,49.7,18.0,1.58,44.0,103.0,fdba37
5639245,2022-06-30 10:39:00,0.73,16.0,708.0,1.7,1.9,26.8,49.8,18.0,1.58,44.0,102.0,fdba37
5639225,2022-06-30 10:38:00,0.72,16.0,708.0,2.0,2.8,26.8,49.7,18.0,1.6,43.0,103.0,fdba37
5639205,2022-06-30 10:37:00,0.72,16.0,708.0,2.0,3.3,26.8,49.3,18.0,1.6,44.0,103.0,fdba37
5639185,2022-06-30 10:36:00,0.72,16.0,708.0,1.8,2.1,26.8,49.6,18.0,1.56,44.0,103.0,fdba37
5639165,2022-06-30 10:35:00,0.72,16.0,708.0,2.0,3.0,26.8,49.3,17.0,1.57,43.0,103.0,fdba37
5639145,2022-06-30 10:34:00,0.72,16.0,708.0,1.9,1.9,26.8,49.5,18.0,1.57,44.0,103.0,fdba37
5639125,2022-06-30 10:33:00,0.72,16.0,708.0,1.7,1.5,26.8,49.4,18.0,1.56,43.0,103.0,fdba37
5639105,2022-06-30 10:32:00,0.72,16.0,708.0,1.9,1.9,26.8,49.4,17.0,1.54,43.0,103.0,fdba37
5639085,2022-06-30 10:31:00,0.72,16.0,708.0,1.8,1.7,26.8,49.3,18.0,1.57,43.0,103.0,fdba37
5639065,2022-06-30 10:29:00,0.72,16.0,708.0,0.0,-1.0,26.8,49.5,18.0,1.56,43.0,103.0,fdba37
5639045,2022-06-30 10:28:00,0.72,16.0,708.0,0.0,-1.0,26.8,49.7,18.0,1.61,43.0,103.0,fdba37
5639025,2022-06-30 10:27:00,0.73,16.0,708.0,1.8,1.7,26.8,49.8,18.0,1.59,43.0,103.0,fdba37
5639005,2022-06-30 10:26:00,0.72,16.0,708.0,1.6,1.7,26.8,49.7,18.0,1.59,43.0,103.0,fdba37
5638985,2022-06-30 10:25:00,0.72,16.0,708.0,1.8,1.6,26.8,49.7,18.0,1.6,43.0,103.0,fdba37
5638965,2022-06-30 10:24:00,0.72,16.0,708.0,1.9,2.6,26.8,49.5,18.0,1.6,43.0,103.0,fdba37
5638945,2022-06-30 10:23:00,0.72,16.0,708.0,1.7,2.3,26.8,49.7,18.0,1.57,42.0,103.0,fdba37
5638925,2022-06-30 10:22:00,0.73,16.0,708.0,0.0,-1.0,26.8,49.8,18.0,1.57,42.0,103.0,fdba37
5638905,2022-06-30 10:21:00,0.73,16.0,708.0,1.9,2.3,26.8,49.8,18.0,1.57,41.0,103.0,fdba37
5638885,2022-06-30 10:20:00,0.72,16.0,708.0,2.0,2.9,26.8,49.6,18.0,1.55,42.0,102.0,fdba37
5638865,2022-06-30 10:19:00,0.73,16.0,708.0,1.9,2.2,26.8,49.9,18.0,1.55,42.0,103.0,fdba37
5638845,2022-06-30 10:18:00,0.73,16.0,708.0,2.1,2.4,26.8,49.8,18.0,1.55,42.0,102.0,fdba37
5638825,2022-06-30 10:17:00,0.69,15.0,708.0,2.1,3.7,26.7,49.5,18.0,1.53,42.0,103.0,fdba37
5638805,2022-06-30 10:16:00,0.69,15.0,708.0,1.9,1.8,26.7,49.6,18.0,1.51,42.0,102.0,fdba37
5638785,2022-06-30 10:15:00,0.72,16.0,708.0,2.3,4.1,26.8,49.7,18.0,1.52,43.0,103.0,fdba37
5638765,2022-06-30 10:14:00,0.73,16.0,708.0,1.9,2.8,26.8,50.0,18.0,1.54,42.0,103.0,fdba37
5638745,2022-06-30 10:13:00,0.73,16.0,708.0,2.0,2.2,26.8,49.8,17.0,1.55,42.0,103.0,fdba37
5638725,2022-06-30 10:12:00,0.69,15.0,708.0,1.8,1.8,26.7,49.7,18.0,1.54,42.0,102.0,fdba37
5638705,2022-06-30 10:11:00,0.73,16.0,708.0,1.8,2.5,26.8,50.1,18.0,1.55,42.0,102.0,fdba37
5638685,2022-06-30 10:10:00,0.73,16.0,708.0,1.7,1.4,26.8,50.0,17.0,1.57,42.0,102.0,fdba37
5638665,2022-06-30 10:09:00,0.73,16.0,708.0,1.7,1.5,26.8,49.8,18.0,1.57,41.0,102.0,fdba37
5638645,2022-06-30 10:08:00,0.72,16.0,708.0,1.8,2.3,26.8,49.6,18.0,1.57,42.0,103.0,fdba37
5638625,2022-06-30 10:07:00,0.73,16.0,708.0,1.7,1.7,26.8,49.8,17.0,1.59,42.0,103.0,fdba37
5638605,2022-06-30 10:05:00,0.73,16.0,708.0,1.7,1.8,26.8,49.8,18.0,1.62,42.0,102.0,fdba37
5638585,2022-06-30 10:04:00,0.73,16.0,708.0,0.0,-1.0,26.8,49.9,18.0,1.55,41.0,102.0,fdba37
5638565,2022-06-30 10:03:00,0.7,15.0,708.0,0.0,-1.0,26.7,49.9,18.0,1.56,40.0,102.0,fdba37
5638545,2022-06-30 10:02:00,0.73,16.0,708.0,1.8,3.1,26.8,50.0,18.0,1.53,40.0,103.0,fdba37
5638525,2022-06-30 10:01:00,0.7,15.0,708.0,1.6,1.9,26.7,49.9,17.0,1.52,40.0,102.0,fdba37
5638505,2022-06-30 10:00:00,0.73,16.0,708.0,1.8,2.2,26.8,49.9,17.0,1.51,39.0,103.0,fdba37
5638485,2022-06-30 09:59:00,0.73,16.0,708.0,1.9,2.6,26.8,49.8,18.0,1.5,40.0,103.0,fdba37
5638465,2022-06-30 09:58:00,0.73,16.0,708.0,2.2,2.2,26.8,50.1,18.0,1.5,39.0,102.0,fdba37
5638445,2022-06-30 09:57:00,0.72,16.0,708.0,0.0,-1.0,26.8,49.7,18.0,1.5,39.0,103.0,fdba37
5638425,2022-06-30 09:56:00,0.72,16.0,708.0,1.9,2.6,26.8,49.7,18.0,1.5,39.0,103.0,fdba37
5638405,2022-06-30 09:55:00,0.72,16.0,708.0,2.2,2.7,26.8,49.7,18.0,1.5,39.0,103.0,fdba37
5638385,2022-06-30 09:54:00,0.72,16.0,708.0,1.9,1.8,26.8,49.6,17.0,1.44,43.0,102.0,fdba37
5638365,2022-06-30 09:53:00,0.72,16.0,708.0,2.2,3.1,26.8,49.1,18.0,1.46,42.0,103.0,fdba37
5638345,2022-06-30 09:52:00,0.72,16.0,708.0,2.2,2.5,26.8,49.0,18.0,1.44,43.0,103.0,fdba37
5638325,2022-06-30 09:51:00,0.72,16.0,708.0,2.1,2.2,26.8,49.6,18.0,1.42,43.0,103.0,fdba37
5638305,2022-06-30 09:50:00,0.71,16.0,708.0,2.1,3.1,26.8,48.5,18.0,1.42,43.0,103.0,fdba37
5638285,2022-06-30 09:49:00,0.71,16.0,708.0,2.2,3.0,26.8,48.6,18.0,1.3900000000000001,44.0,103.0,fdba37
5638265,2022-06-30 09:48:00,0.71,16.0,708.0,2.2,2.4,26.8,48.6,18.0,1.3900000000000001,44.0,102.0,fdba37
5638245,2022-06-30 09:47:00,0.71,16.0,708.0,2.2,2.7,26.8,48.6,18.0,1.3800000000000001,44.0,103.0,fdba37
5638225,2022-06-30 09:46:00,0.72,16.0,708.0,2.2,2.5,26.8,48.9,18.0,1.3800000000000001,45.0,103.0,fdba37
5638205,2022-06-30 09:45:00,0.72,16.0,708.0,2.1,2.4,26.8,48.7,18.0,1.41,45.0,103.0,fdba37
5638185,2022-06-30 09:44:00,0.74,17.0,708.0,2.3,2.3,26.9,48.6,18.0,1.4000000000000001,45.0,103.0,fdba37
5638165,2022-06-30 09:43:00,0.74,17.0,708.0,2.3,2.4,26.9,48.6,18.0,1.4000000000000001,44.0,103.0,fdba37
5638145,2022-06-30 09:41:00,0.71,16.0,708.0,2.3,3.1,26.8,48.5,18.0,1.4000000000000001,45.0,103.0,fdba37
5638125,2022-06-30 09:40:00,0.71,16.0,708.0,0.0,-1.0,26.8,48.6,18.0,1.3900000000000001,45.0,103.0,fdba37
5638105,2022-06-30 09:39:00,0.74,17.0,708.0,0.0,-1.0,26.9,48.6,18.0,1.4000000000000001,45.0,103.0,fdba37
5638085,2022-06-30 09:38:00,0.75,17.0,708.0,2.2,2.7,26.9,48.7,18.0,1.3900000000000001,45.0,103.0,fdba37
5638065,2022-06-30 09:37:00,0.71,16.0,708.0,2.3,2.4,26.8,48.6,18.0,1.3900000000000001,45.0,103.0,fdba37
5638045,2022-06-30 09:36:00,0.71,16.0,708.0,2.2,3.0,26.8,48.6,18.0,1.3800000000000001,45.0,103.0,fdba37
5638025,2022-06-30 09:35:00,0.74,17.0,708.0,2.4,4.4,26.9,48.6,18.0,1.3800000000000001,45.0,103.0,fdba37
5638005,2022-06-30 09:34:00,0.71,16.0,708.0,2.2,2.9,26.8,48.6,18.0,1.37,45.0,103.0,fdba37
5637985,2022-06-30 09:33:00,0.75,17.0,708.0,0.0,-1.0,26.9,48.8,18.0,1.3800000000000001,44.0,103.0,fdba37
5637965,2022-06-30 09:32:00,0.72,16.0,708.0,2.4,2.8,26.8,48.8,19.0,1.3900000000000001,45.0,103.0,fdba37
5637945,2022-06-30 09:31:00,0.75,17.0,708.0,2.3,2.9,26.9,48.8,19.0,1.42,45.0,103.0,fdba37
5637925,2022-06-30 09:30:00,0.71,16.0,708.0,2.3,2.6,26.8,48.6,18.0,1.4000000000000001,45.0,103.0,fdba37
5637905,2022-06-30 09:29:00,0.71,16.0,708.0,2.2,3.3,26.8,48.6,18.0,1.37,45.0,103.0,fdba37
5637885,2022-06-30 09:28:00,0.72,16.0,708.0,2.4,2.3,26.8,48.7,18.0,1.3900000000000001,45.0,103.0,fdba37
5637865,2022-06-30 09:27:00,0.75,17.0,708.0,2.4,2.8,26.9,48.7,19.0,1.4000000000000001,45.0,104.0,fdba37
5637845,2022-06-30 09:26:00,0.75,17.0,708.0,2.4,2.8,26.9,48.8,18.0,1.4000000000000001,45.0,103.0,fdba37
5637825,2022-06-30 09:25:00,0.75,17.0,708.0,2.6,3.0,26.9,48.7,19.0,1.41,45.0,103.0,fdba37
5637805,2022-06-30 09:24:00,0.71,16.0,708.0,2.3,3.5,26.8,48.6,18.0,1.4000000000000001,45.0,103.0,fdba37
5637785,2022-06-30 09:23:00,0.75,17.0,708.0,2.4,3.5,26.9,48.8,18.0,1.41,45.0,103.0,fdba37
5637765,2022-06-30 09:22:00,0.75,17.0,708.0,2.4,2.7,26.9,48.8,18.0,1.44,46.0,103.0,fdba37
5637745,2022-06-30 09:21:00,0.75,17.0,708.0,2.3,4.4,26.9,48.9,19.0,1.44,46.0,103.0,fdba37
5637725,2022-06-30 09:20:00,0.75,17.0,708.0,2.6,3.0,26.9,48.9,19.0,1.43,45.0,103.0,fdba37
5637705,2022-06-30 09:19:00,0.75,17.0,708.0,2.4,2.6,26.9,48.8,18.0,1.43,45.0,103.0,fdba37
5637685,2022-06-30 09:17:00,0.75,17.0,708.0,2.8,3.7,26.9,48.9,19.0,1.44,46.0,103.0,fdba37
5637665,2022-06-30 09:16:00,0.75,17.0,708.0,0.0,-1.0,26.9,48.9,18.0,1.45,45.0,103.0,fdba37
5637645,2022-06-30 09:15:00,0.75,17.0,708.0,0.0,-1.0,26.9,49.0,19.0,1.46,45.0,103.0,fdba37
5637625,2022-06-30 09:14:00,0.72,16.0,708.0,2.6,3.3,26.8,49.0,19.0,1.47,45.0,104.0,fdba37
5637605,2022-06-30 09:13:00,0.75,17.0,708.0,2.7,3.6,26.9,49.0,19.0,1.48,45.0,103.0,fdba37
5637585,2022-06-30 09:12:00,0.75,17.0,708.0,2.6,4.9,26.9,49.0,19.0,1.48,46.0,103.0,fdba37
5637565,2022-06-30 09:11:00,0.75,17.0,708.0,2.6,2.8,26.9,49.1,18.0,1.49,45.0,103.0,fdba37
5637545,2022-06-30 09:10:00,0.75,17.0,708.0,2.6,4.2,26.9,49.0,19.0,1.48,45.0,103.0,fdba37
5637525,2022-06-30 09:09:00,0.75,17.0,708.0,0.0,-1.0,26.9,49.0,18.0,1.46,45.0,103.0,fdba37
5637505,2022-06-30 09:08:00,0.75,17.0,708.0,2.9,4.1,26.9,49.0,19.0,1.46,46.0,103.0,fdba37
5637485,2022-06-30 09:07:00,0.72,16.0,708.0,2.6,3.0,26.8,49.0,18.0,1.47,46.0,103.0,fdba37
5637465,2022-06-30 09:06:00,0.75,17.0,708.0,2.9,4.4,26.9,49.1,19.0,1.48,45.0,103.0,fdba37
5637445,2022-06-30 09:05:00,0.72,16.0,708.0,2.7,3.3,26.8,49.0,19.0,1.48,46.0,103.0,fdba37
5637425,2022-06-30 09:04:00,0.72,16.0,708.0,3.0,4.6,26.8,49.1,19.0,1.48,45.0,103.0,fdba37
5637405,2022-06-30 09:03:00,0.72,16.0,708.0,3.1,3.6,26.8,49.0,19.0,1.5,46.0,103.0,fdba37
5637385,2022-06-30 09:02:00,0.75,17.0,708.0,3.0,3.9,26.9,49.0,19.0,1.49,45.0,103.0,fdba37
5637365,2022-06-30 09:01:00,0.75,17.0,708.0,3.0,4.1,26.9,49.0,19.0,1.46,46.0,103.0,fdba37
5637345,2022-06-30 09:00:00,0.72,16.0,708.0,3.0,3.9,26.8,49.1,19.0,1.46,45.0,103.0,fdba37
5637325,2022-06-30 08:59:00,0.75,17.0,708.0,3.0,3.9,26.9,49.1,19.0,1.5,46.0,104.0,fdba37
5637305,2022-06-30 08:58:00,0.72,16.0,708.0,3.0,4.0,26.8,49.0,19.0,1.5,46.0,103.0,fdba37
5637285,2022-06-30 08:57:00,0.75,17.0,708.0,3.1,4.0,26.9,49.1,19.0,1.49,46.0,103.0,fdba37
5637265,2022-06-30 08:56:00,0.72,16.0,708.0,3.0,4.8,26.8,49.0,19.0,1.5,46.0,103.0,fdba37
5637244,2022-06-30 08:55:00,0.72,16.0,708.0,3.2,3.9,26.8,49.1,20.0,1.51,46.0,103.0,fdba37
5637224,2022-06-30 08:53:00,0.72,16.0,708.0,3.2,5.1,26.8,49.1,19.0,1.51,46.0,103.0,fdba37
5637204,2022-06-30 08:52:00,0.72,16.0,708.0,3.1,4.1,26.8,49.2,19.0,1.53,46.0,103.0,fdba37
5637183,2022-06-30 08:51:00,0.75,17.0,708.0,3.3,4.3,26.9,49.3,19.0,1.55,46.0,103.0,fdba37
5637163,2022-06-30 08:50:00,0.75,17.0,708.0,3.2,4.4,26.9,49.3,19.0,1.55,46.0,103.0,fdba37
5637143,2022-06-30 08:49:00,0.72,16.0,708.0,3.4,4.4,26.8,49.3,19.0,1.56,46.0,103.0,fdba37
5637123,2022-06-30 08:48:00,0.72,16.0,708.0,3.4,5.5,26.8,49.3,19.0,1.55,47.0,103.0,fdba37
5637103,2022-06-30 08:47:00,0.72,16.0,708.0,3.4,5.0,26.8,49.3,19.0,1.55,47.0,103.0,fdba37
5637083,2022-06-30 08:46:00,0.72,16.0,708.0,3.5,5.4,26.8,49.3,19.0,1.55,46.0,103.0,fdba37
5637063,2022-06-30 08:45:00,0.72,16.0,708.0,3.3,4.2,26.8,49.3,19.0,1.53,46.0,103.0,fdba37
5637043,2022-06-30 08:44:00,0.72,16.0,708.0,3.5,5.7,26.8,49.3,20.0,1.54,46.0,103.0,fdba37
5637023,2022-06-30 08:43:00,0.72,16.0,708.0,3.7,5.7,26.8,49.2,19.0,1.52,46.0,103.0,fdba37
5637003,2022-06-30 08:42:00,0.72,16.0,708.0,3.7,5.8,26.8,49.3,19.0,1.5,46.0,103.0,fdba37
5636983,2022-06-30 08:41:00,0.72,16.0,708.0,3.2,4.2,26.8,49.2,19.0,1.52,46.0,103.0,fdba37
5636963,2022-06-30 08:40:00,0.72,16.0,708.0,3.3,4.3,26.8,49.3,19.0,1.51,46.0,103.0,fdba37
5636943,2022-06-30 08:39:00,0.72,16.0,708.0,3.2,4.1,26.8,49.4,19.0,1.56,46.0,103.0,fdba37
5636923,2022-06-30 08:38:00,0.72,16.0,708.0,3.2,4.3,26.8,49.4,19.0,1.57,46.0,103.0,fdba37
5636903,2022-06-30 08:37:00,0.72,16.0,708.0,3.4,6.0,26.8,49.4,19.0,1.53,46.0,104.0,fdba37
5636882,2022-06-30 08:36:00,0.72,16.0,708.0,3.5,4.9,26.8,49.4,19.0,1.53,46.0,104.0,fdba37
5636862,2022-06-30 08:35:00,0.72,16.0,708.0,3.3,5.6,26.8,49.4,19.0,1.53,46.0,104.0,fdba37
5636842,2022-06-30 08:34:00,0.72,16.0,708.0,3.5,5.1,26.8,49.4,19.0,1.54,46.0,103.0,fdba37
5636822,2022-06-30 08:33:00,0.72,16.0,708.0,3.5,5.2,26.8,49.4,19.0,1.54,46.0,104.0,fdba37
5636802,2022-06-30 08:32:00,0.72,16.0,708.0,3.7,5.8,26.8,49.4,19.0,1.53,46.0,103.0,fdba37
5636782,2022-06-30 08:30:00,0.72,16.0,708.0,3.4,4.5,26.8,49.5,19.0,1.55,46.0,103.0,fdba37
5636762,2022-06-30 08:29:00,0.72,16.0,708.0,3.5,4.6,26.8,49.5,19.0,1.56,46.0,103.0,fdba37
5636742,2022-06-30 08:28:00,0.72,16.0,708.0,3.7,5.9,26.8,49.5,19.0,1.54,46.0,103.0,fdba37
5636722,2022-06-30 08:27:00,0.72,16.0,708.0,3.6,5.7,26.8,49.5,19.0,1.55,46.0,103.0,fdba37
5636702,2022-06-30 08:26:00,0.72,16.0,708.0,3.4,4.7,26.8,49.5,19.0,1.53,45.0,103.0,fdba37
5636682,2022-06-30 08:25:00,0.69,15.0,708.0,3.5,5.4,26.7,49.5,19.0,1.53,46.0,104.0,fdba37
5636662,2022-06-30 08:24:00,0.72,16.0,708.0,3.4,3.8,26.8,49.7,20.0,1.53,46.0,103.0,fdba37
5636642,2022-06-30 08:23:00,0.69,15.0,708.0,3.5,4.5,26.7,49.5,19.0,1.55,46.0,103.0,fdba37
5636622,2022-06-30 08:22:00,0.69,15.0,708.0,3.6,5.1,26.7,49.5,19.0,1.52,46.0,104.0,fdba37
5636602,2022-06-30 08:21:00,0.69,15.0,708.0,3.8,4.7,26.7,49.5,19.0,1.53,46.0,103.0,fdba37
5636582,2022-06-30 08:20:00,0.69,15.0,708.0,3.4,5.1,26.7,49.6,19.0,1.54,46.0,104.0,fdba37
5636562,2022-06-30 08:19:00,0.69,15.0,708.0,3.7,5.6,26.7,49.7,19.0,1.54,46.0,104.0,fdba37
5636542,2022-06-30 08:18:00,0.69,15.0,708.0,3.6,5.0,26.7,49.5,19.0,1.53,45.0,104.0,fdba37
5636522,2022-06-30 08:17:00,0.69,15.0,708.0,3.6,5.4,26.7,49.6,19.0,1.52,46.0,104.0,fdba37
5636502,2022-06-30 08:16:00,0.69,15.0,708.0,3.5,4.8,26.7,49.6,20.0,1.53,46.0,103.0,fdba37
5636482,2022-06-30 08:15:00,0.69,15.0,708.0,3.7,4.7,26.7,49.6,19.0,1.54,46.0,104.0,fdba37
5636462,2022-06-30 08:14:00,0.69,15.0,708.0,3.8,6.0,26.7,49.7,19.0,1.55,46.0,104.0,fdba37
5636442,2022-06-30 08:13:00,0.69,15.0,708.0,3.6,5.9,26.7,49.6,19.0,1.55,46.0,104.0,fdba37
5636422,2022-06-30 08:12:00,0.69,15.0,708.0,3.7,5.4,26.7,49.6,19.0,1.55,46.0,104.0,fdba37
5636402,2022-06-30 08:11:00,0.69,15.0,708.0,3.3,5.3,26.7,49.6,19.0,1.54,46.0,104.0,fdba37
5636382,2022-06-30 08:10:00,0.69,15.0,708.0,3.8,6.2,26.7,49.6,19.0,1.54,46.0,103.0,fdba37
5636362,2022-06-30 08:09:00,0.66,14.0,708.0,3.7,6.3,26.6,49.5,19.0,1.54,45.0,104.0,fdba37
5636342,2022-06-30 08:08:00,0.66,14.0,708.0,3.6,7.3,26.6,49.6,19.0,1.51,46.0,103.0,fdba37
5636322,2022-06-30 08:06:00,0.66,14.0,708.0,3.9,5.8,26.6,49.5,20.0,1.53,46.0,104.0,fdba37
5636302,2022-06-30 08:05:00,0.66,14.0,708.0,4.1,6.8,26.6,49.7,20.0,1.53,46.0,104.0,fdba37
5636282,2022-06-30 08:04:00,0.66,14.0,708.0,3.7,5.3,26.6,49.8,19.0,1.54,46.0,104.0,fdba37
5636262,2022-06-30 08:03:00,0.66,14.0,708.0,3.9,5.6,26.6,49.7,19.0,1.54,45.0,103.0,fdba37
5636242,2022-06-30 08:02:00,0.66,14.0,708.0,3.7,5.4,26.6,49.6,19.0,1.53,45.0,104.0,fdba37
5636222,2022-06-30 08:01:00,0.66,14.0,708.0,3.9,5.5,26.6,49.7,19.0,1.52,45.0,104.0,fdba37
5636202,2022-06-30 08:00:00,0.66,14.0,708.0,3.9,5.5,26.6,49.7,19.0,1.52,45.0,104.0,fdba37
5636182,2022-06-30 07:59:00,0.66,14.0,708.0,3.8,6.0,26.6,49.8,20.0,1.51,45.0,104.0,fdba37
5636162,2022-06-30 07:58:00,0.66,14.0,708.0,3.9,5.3,26.6,49.8,19.0,1.54,45.0,104.0,fdba37
5636142,2022-06-30 07:57:00,0.67,14.0,708.0,4.0,6.4,26.6,49.9,20.0,1.53,45.0,104.0,fdba37
5636122,2022-06-30 07:56:00,0.66,14.0,708.0,4.1,6.1,26.6,49.8,19.0,1.55,46.0,104.0,fdba37
5636102,2022-06-30 07:55:00,0.63,13.0,708.0,4.2,6.9,26.5,49.8,20.0,1.55,46.0,104.0,fdba37
5636082,2022-06-30 07:54:00,0.63,13.0,708.0,4.0,6.0,26.5,49.7,19.0,1.54,46.0,104.0,fdba37
5636062,2022-06-30 07:53:00,0.63,13.0,708.0,4.4,6.3,26.5,49.8,20.0,1.54,46.0,104.0,fdba37
5636042,2022-06-30 07:52:00,0.63,13.0,708.0,4.1,5.4,26.5,49.8,19.0,1.54,46.0,104.0,fdba37
5636022,2022-06-30 07:51:00,0.63,13.0,708.0,4.2,6.2,26.5,49.9,19.0,1.54,46.0,104.0,fdba37
5636002,2022-06-30 07:50:00,0.64,13.0,708.0,3.9,5.9,26.5,50.0,19.0,1.56,46.0,104.0,fdba37
5635982,2022-06-30 07:49:00,0.6,13.0,708.0,4.4,7.1,26.4,49.9,20.0,1.57,45.0,104.0,fdba37
